"id","user_id","device_name","device_id","created_at","is_active"
"1","1","Test GPS Tracker","test_gps_engine","2025-12-25 18:38:19","1"
"id","device_id","user_id","latitude","longitude","satellites","recorded_at"
"665","1","1","13.03751000","80.24842800","10","2026-01-23 18:02:32"
"666","1","1","13.03750400","80.24842100","11","2026-01-23 18:02:43"
"667","1","1","13.03750000","80.24841300","13","2026-01-23 18:04:03"
"668","1","1","13.03757000","80.24842800","14","2026-01-23 18:04:18"
"669","1","1","13.03758000","80.24842800","11","2026-01-23 18:04:31"
"670","1","1","13.03760200","80.24842800","12","2026-01-23 18:04:46"
"671","1","1","13.03760500","80.24845900","13","2026-01-23 18:05:24"
"672","1","1","13.03761300","80.24845100","14","2026-01-23 18:05:27"
"673","1","1","13.03772600","80.24850500","7","2026-01-31 02:13:06"
"674","1","1","13.03772600","80.24849700","7","2026-01-31 02:13:20"
"675","1","1","13.03772500","80.24849700","8","2026-01-31 02:13:33"
"676","1","1","13.03772500","80.24849700","12","2026-01-31 02:13:46"
"677","1","1","13.03772400","80.24849700","12","2026-01-31 02:14:00"
"678","1","1","13.03772400","80.24849700","12","2026-01-31 02:14:13"
"679","1","1","13.03772400","80.24849700","12","2026-01-31 02:14:27"
"680","1","1","13.03772400","80.24849700","12","2026-01-31 02:14:40"
"681","1","1","13.03772400","80.24849700","12","2026-01-31 02:14:54"
"682","1","1","13.03772300","80.24849700","12","2026-01-31 02:15:08"
"683","1","1","13.03772100","80.24849700","12","2026-01-31 02:15:22"
"684","1","1","13.03772000","80.24849700","12","2026-01-31 02:15:35"
"685","1","1","13.03772000","80.24849700","12","2026-01-31 02:15:49"
"686","1","1","13.03771900","80.24849700","15","2026-01-31 02:16:02"
"687","1","1","13.03771900","80.24849700","15","2026-01-31 02:16:15"
"688","1","1","13.03771800","80.24850500","16","2026-01-31 02:16:28"
"689","1","1","13.03771800","80.24850500","16","2026-01-31 02:16:41"
"690","1","1","13.03771800","80.24850500","16","2026-01-31 02:16:54"
"691","1","1","13.03771800","80.24850500","16","2026-01-31 02:17:08"
"692","1","1","13.03771900","80.24850500","16","2026-01-31 02:17:21"
"693","1","1","13.03771900","80.24850500","16","2026-01-31 02:17:35"
"694","1","1","13.03772700","80.24847400","16","2026-01-31 02:17:48"
"695","1","1","13.03784600","80.24836000","8","2026-01-31 03:18:46"
"696","1","1","13.03786600","80.24828300","10","2026-01-31 03:18:59"
"697","1","1","13.03791600","80.24832900","10","2026-01-31 03:19:12"
"698","1","1","13.03791500","80.24833700","10","2026-01-31 03:19:26"
"699","1","1","13.03791600","80.24833700","11","2026-01-31 03:19:39"
"700","1","1","13.03791000","80.24834400","11","2026-01-31 03:19:52"
"701","1","1","13.03788700","80.24854300","11","2026-01-31 03:20:05"
"702","1","1","13.03785900","80.24862700","11","2026-01-31 03:20:18"
"703","1","1","13.03800900","80.24868800","11","2026-01-31 03:20:31"
"704","1","1","13.03822300","80.24876400","11","2026-01-31 03:20:44"
"705","1","1","13.03856800","80.24887800","11","2026-01-31 03:20:58"
"706","1","1","13.03885900","80.24929800","11","2026-01-31 03:21:11"
"707","1","1","13.03893600","80.24954200","11","2026-01-31 03:21:24"
"708","1","1","13.03898000","80.24954200","11","2026-01-31 03:21:38"
"709","1","1","13.03898000","80.24955000","11","2026-01-31 03:21:51"
"710","1","1","13.03900000","80.24952700","15","2026-01-31 03:22:04"
"711","1","1","13.03900500","80.24952700","16","2026-01-31 03:22:18"
"712","1","1","13.03898800","80.24972500","11","2026-01-31 03:24:33"
"713","1","1","13.03896500","80.24966400","10","2026-01-31 03:24:46"
"714","1","1","13.03897800","80.24961900","14","2026-01-31 03:24:59"
"715","1","1","13.03900900","80.24959600","16","2026-01-31 03:25:12"
"716","1","1","13.03903300","80.24959600","16","2026-01-31 03:25:26"
"717","1","1","13.03903800","80.24958800","16","2026-01-31 03:25:39"
"718","1","1","13.03904300","80.24958000","16","2026-01-31 03:25:54"
"719","1","1","13.03904100","80.24957300","16","2026-01-31 03:26:07"
"720","1","1","13.03910100","80.24929800","16","2026-01-31 03:26:20"
"721","1","1","13.03923900","80.24898500","16","2026-01-31 03:26:33"
"722","1","1","13.03926500","80.24853500","16","2026-01-31 03:26:46"
"723","1","1","13.03888000","80.24844400","13","2026-01-31 03:26:59"
"724","1","1","13.03825300","80.24826000","15","2026-01-31 03:27:12"
"725","1","1","13.03801300","80.24808500","16","2026-01-31 03:27:26"
"726","1","1","13.03801500","80.24763500","16","2026-01-31 03:27:45"
"727","1","1","13.03815100","80.24703200","15","2026-01-31 03:27:58"
"728","1","1","13.03771200","80.24673500","16","2026-01-31 03:28:11"
"729","1","1","13.03762100","80.24667400","16","2026-01-31 03:28:24"
"730","1","1","13.03756900","80.24675800","15","2026-01-31 03:28:37"
"731","1","1","13.03727700","80.24677300","16","2026-01-31 03:28:50"
"732","1","1","13.03706300","80.24678800","12","2026-01-31 03:29:12"
"733","1","1","13.03706300","80.24678800","0","2026-01-31 03:29:29"
"734","1","1","13.03706300","80.24678800","0","2026-01-31 03:29:42"
"735","1","1","13.03706300","80.24678800","0","2026-01-31 03:30:00"
"736","1","1","13.03706300","80.24678800","0","2026-01-31 03:30:13"
"737","1","1","13.03706300","80.24678800","0","2026-01-31 03:30:26"
"738","1","1","13.03706300","80.24678800","0","2026-01-31 03:30:40"
"739","1","1","13.03706300","80.24678800","0","2026-01-31 03:30:53"
"740","1","1","13.03706300","80.24678800","0","2026-01-31 03:31:07"
"741","1","1","13.03706300","80.24678800","0","2026-01-31 03:31:25"
"742","1","1","13.03706300","80.24678800","0","2026-01-31 03:31:38"
"743","1","1","13.03706300","80.24678800","0","2026-01-31 03:31:51"
"744","1","1","13.03706300","80.24678800","0","2026-01-31 03:32:04"
"745","1","1","13.03706300","80.24678800","0","2026-01-31 03:32:16"
"746","1","1","13.03706300","80.24678800","0","2026-01-31 03:32:29"
"747","1","1","13.03706300","80.24678800","0","2026-01-31 03:32:42"
"748","1","1","13.03706300","80.24678800","0","2026-01-31 03:32:55"
"749","1","1","13.03706300","80.24678800","0","2026-01-31 03:33:08"
"750","1","1","13.03706300","80.24678800","0","2026-01-31 03:33:21"
"751","1","1","13.03706300","80.24678800","0","2026-01-31 03:33:34"
"752","1","1","13.03706300","80.24678800","0","2026-01-31 03:33:46"
"753","1","1","13.03706300","80.24678800","0","2026-01-31 03:33:59"
"754","1","1","13.03706300","80.24678800","0","2026-01-31 03:34:12"
"755","1","1","13.03706300","80.24678800","0","2026-01-31 03:34:25"
"756","1","1","13.03706300","80.24678800","0","2026-01-31 03:34:38"
"757","1","1","13.03706300","80.24678800","0","2026-01-31 03:34:51"
"758","1","1","13.03706300","80.24678800","0","2026-01-31 03:35:04"
"759","1","1","13.03706300","80.24678800","0","2026-01-31 03:35:17"
"760","1","1","13.03706300","80.24678800","0","2026-01-31 03:35:30"
"761","1","1","13.03706300","80.24678800","0","2026-01-31 03:35:43"
"762","1","1","13.03706300","80.24678800","0","2026-01-31 03:35:55"
"763","1","1","13.03706300","80.24678800","0","2026-01-31 03:36:08"
"764","1","1","13.03706300","80.24678800","0","2026-01-31 03:36:21"
"765","1","1","13.03706300","80.24678800","0","2026-01-31 03:36:34"
"766","1","1","13.03706300","80.24678800","0","2026-01-31 03:36:48"
"767","1","1","13.03706300","80.24678800","0","2026-01-31 03:37:01"
"768","1","1","13.03706300","80.24678800","0","2026-01-31 03:37:13"
"769","1","1","13.03706300","80.24678800","0","2026-01-31 03:37:26"
"770","1","1","13.03706300","80.24678800","0","2026-01-31 03:37:39"
"771","1","1","13.03706300","80.24678800","0","2026-01-31 03:37:52"
"772","1","1","13.03706300","80.24678800","0","2026-01-31 03:38:05"
"773","1","1","13.03706300","80.24678800","0","2026-01-31 03:38:18"
"774","1","1","13.03706300","80.24678800","0","2026-01-31 03:38:31"
"775","1","1","13.03706300","80.24678800","0","2026-01-31 03:38:43"
"776","1","1","13.03706300","80.24678800","0","2026-01-31 03:38:56"
"777","1","1","13.03706300","80.24678800","0","2026-01-31 03:39:09"
"778","1","1","13.03706300","80.24678800","0","2026-01-31 03:39:22"
"779","1","1","13.03706300","80.24678800","0","2026-01-31 03:39:35"
"780","1","1","13.03706300","80.24678800","0","2026-01-31 03:39:48"
"781","1","1","13.03706300","80.24678800","0","2026-01-31 03:40:01"
"782","1","1","13.03706300","80.24678800","0","2026-01-31 03:40:14"
"783","1","1","13.03706300","80.24678800","0","2026-01-31 03:40:27"
"784","1","1","13.03706300","80.24678800","0","2026-01-31 03:40:39"
"785","1","1","13.03706300","80.24678800","0","2026-01-31 03:40:52"
"786","1","1","13.03706300","80.24678800","0","2026-01-31 03:41:05"
"787","1","1","13.03706300","80.24678800","0","2026-01-31 03:41:18"
"788","1","1","13.03706300","80.24678800","0","2026-01-31 03:41:31"
"789","1","1","13.03706300","80.24678800","0","2026-01-31 03:41:44"
"790","1","1","13.03706300","80.24678800","0","2026-01-31 03:41:56"
"791","1","1","13.03706300","80.24678800","0","2026-01-31 03:42:10"
"792","1","1","13.03706300","80.24678800","0","2026-01-31 03:42:22"
"793","1","1","13.03706300","80.24678800","0","2026-01-31 03:42:36"
"794","1","1","13.03706300","80.24678800","0","2026-01-31 03:42:48"
"795","1","1","13.03706300","80.24678800","0","2026-01-31 03:43:01"
"796","1","1","13.03706300","80.24678800","0","2026-01-31 03:43:14"
"797","1","1","13.03706300","80.24678800","0","2026-01-31 03:43:27"
"798","1","1","13.03706300","80.24678800","0","2026-01-31 03:43:40"
"799","1","1","13.03706300","80.24678800","0","2026-01-31 03:43:53"
"800","1","1","13.03706300","80.24678800","0","2026-01-31 03:44:05"
"801","1","1","13.03706300","80.24678800","0","2026-01-31 03:44:29"
"802","1","1","13.03706300","80.24678800","0","2026-01-31 03:44:43"
"803","1","1","13.03706300","80.24678800","0","2026-01-31 03:44:56"
"804","1","1","13.03706300","80.24678800","0","2026-01-31 03:45:18"
"805","1","1","13.03706300","80.24678800","0","2026-01-31 03:45:39"
"806","1","1","13.03706300","80.24678800","0","2026-01-31 03:45:57"
"807","1","1","13.03706300","80.24678800","0","2026-01-31 03:46:19"
"808","1","1","13.03706300","80.24678800","0","2026-01-31 03:46:50"
"809","1","1","13.03706300","80.24678800","0","2026-01-31 03:47:04"
"810","1","1","13.03706300","80.24678800","0","2026-01-31 03:48:15"
"811","1","1","13.03706300","80.24678800","0","2026-01-31 03:48:28"
"812","1","1","13.03706300","80.24678800","0","2026-01-31 03:49:04"
"813","1","1","13.03706300","80.24678800","0","2026-01-31 03:49:07"
"814","1","1","13.03706300","80.24678800","0","2026-01-31 03:49:20"
"815","1","1","13.03706300","80.24678800","0","2026-01-31 03:49:32"
"816","1","1","13.03706300","80.24678800","0","2026-01-31 03:49:45"
"817","1","1","13.03706300","80.24678800","0","2026-01-31 03:50:04"
"818","1","1","13.03706300","80.24678800","0","2026-01-31 03:50:18"
"819","1","1","13.03706300","80.24678800","0","2026-01-31 03:50:31"
"820","1","1","13.03706300","80.24678800","0","2026-01-31 03:50:51"
"821","1","1","13.03706300","80.24678800","0","2026-01-31 03:51:04"
"822","1","1","13.03706300","80.24678800","0","2026-01-31 03:51:23"
"823","1","1","13.03706300","80.24678800","0","2026-01-31 03:51:36"
"824","1","1","13.03706300","80.24678800","0","2026-01-31 03:51:49"
"825","1","1","13.03706300","80.24678800","0","2026-01-31 03:52:02"
"826","1","1","13.03706300","80.24678800","0","2026-01-31 03:52:21"
"827","1","1","13.03706300","80.24678800","0","2026-01-31 03:52:34"
"828","1","1","13.00722100","80.20410200","5","2026-01-31 03:53:13"
"829","1","1","13.00722100","80.20410200","0","2026-01-31 03:53:27"
"830","1","1","13.00426600","80.20171400","10","2026-01-31 03:54:09"
"831","1","1","13.00422100","80.20180500","15","2026-01-31 03:54:29"
"832","1","1","13.00420900","80.20179000","12","2026-01-31 03:54:43"
"833","1","1","13.00401300","80.20169800","0","2026-01-31 03:56:30"
"834","1","1","13.00401300","80.20169800","0","2026-01-31 03:56:43"
"835","1","1","13.00401300","80.20169800","0","2026-01-31 03:56:57"
"836","1","1","13.00401300","80.20169800","0","2026-01-31 03:57:10"
"837","1","1","13.00476300","80.20169800","5","2026-01-31 03:57:22"
"838","1","1","13.00479800","80.20166000","12","2026-01-31 03:57:36"
"839","1","1","13.00479700","80.20164500","16","2026-01-31 03:57:51"
"840","1","1","13.00483800","80.20166000","16","2026-01-31 03:58:07"
"841","1","1","13.00484800","80.20163000","14","2026-01-31 03:58:21"
"842","1","1","13.00484100","80.20163000","16","2026-01-31 03:58:40"
"843","1","1","13.00484400","80.20163700","16","2026-01-31 03:58:53"
"844","1","1","13.00484400","80.20165300","16","2026-01-31 03:59:06"
"845","1","1","13.00484600","80.20166000","17","2026-01-31 03:59:19"
"846","1","1","13.00485700","80.20166000","16","2026-01-31 03:59:32"
"847","1","1","13.00486900","80.20171400","17","2026-01-31 03:59:45"
"848","1","1","13.00486700","80.20170600","16","2026-01-31 03:59:59"
"849","1","1","13.00486900","80.20172100","18","2026-01-31 04:00:13"
"850","1","1","13.00486900","80.20172100","18","2026-01-31 04:00:26"
"851","1","1","13.00486400","80.20172900","18","2026-01-31 04:00:39"
"852","1","1","13.00484900","80.20175200","17","2026-01-31 04:01:12"
"853","1","1","13.00484700","80.20175200","18","2026-01-31 04:01:28"
"854","1","1","13.00484900","80.20175200","17","2026-01-31 04:01:59"
"855","1","1","13.00484300","80.20175200","17","2026-01-31 04:02:14"
"856","1","1","13.00483200","80.20175200","17","2026-01-31 04:02:40"
"857","1","1","13.00480000","80.20175200","18","2026-01-31 04:02:55"
"858","1","1","13.00478500","80.20175900","18","2026-01-31 04:03:08"
"859","1","1","13.00478500","80.20175900","18","2026-01-31 04:03:21"
"860","1","1","13.00478400","80.20175900","18","2026-01-31 04:03:34"
"861","1","1","13.00477600","80.20175200","17","2026-01-31 04:03:49"
"862","1","1","13.01573100","80.20502500","13","2026-01-31 04:06:06"
"863","1","1","13.01813700","80.20542900","4","2026-01-31 04:06:19"
"864","1","1","13.01827000","80.20533800","15","2026-01-31 04:06:32"
"865","1","1","13.01811400","80.20528400","13","2026-01-31 04:06:44"
"866","1","1","13.01782400","80.20528400","12","2026-01-31 04:06:57"
"867","1","1","13.01817200","80.20576500","14","2026-01-31 04:07:11"
"868","1","1","13.01993700","80.20638300","15","2026-01-31 04:07:28"
"869","1","1","13.02242900","80.20640600","15","2026-01-31 04:07:47"
"870","1","1","13.02507000","80.20694000","18","2026-01-31 04:08:00"
"871","1","1","13.02706500","80.20743600","17","2026-01-31 04:08:19"
"872","1","1","13.02944000","80.20891600","17","2026-01-31 04:08:32"
"873","1","1","13.03127800","80.20944200","16","2026-01-31 04:08:46"
"874","1","1","13.03305200","80.20981600","16","2026-01-31 04:09:04"
"875","1","1","13.03462100","80.20981600","16","2026-01-31 04:09:17"
"876","1","1","13.03537700","80.21070100","15","2026-01-31 04:09:40"
"877","1","1","13.03537700","80.21070100","0","2026-01-31 04:09:56"
"878","1","1","13.03537700","80.21070100","0","2026-01-31 04:10:09"
"879","1","1","13.03537700","80.21070100","0","2026-01-31 04:10:22"
"880","1","1","13.03624100","80.21216600","6","2026-01-31 04:10:35"
"881","1","1","13.03702200","80.21243300","13","2026-01-31 04:10:48"
"882","1","1","13.03781000","80.21236400","15","2026-01-31 04:11:01"
"883","1","1","13.03873100","80.21232600","13","2026-01-31 04:11:20"
"884","1","1","13.04619100","80.21225700","15","2026-01-31 04:12:06"
"885","1","1","13.04990400","80.21200600","14","2026-01-31 04:12:20"
"886","1","1","13.05133800","80.21213500","9","2026-01-31 04:12:33"
"887","1","1","13.05171200","80.21232600","9","2026-01-31 04:12:46"
"888","1","1","13.05166700","80.21229600","16","2026-01-31 04:12:59"
"889","1","1","13.05154800","80.21224200","15","2026-01-31 04:13:12"
"890","1","1","13.05153800","80.21237200","14","2026-01-31 04:13:45"
"891","1","1","13.05387200","80.21183800","14","2026-01-31 04:13:51"
"892","1","1","13.05652800","80.21145600","15","2026-01-31 04:14:05"
"893","1","1","13.05876600","80.21148700","16","2026-01-31 04:14:30"
"894","1","1","13.06202200","80.21167000","13","2026-01-31 04:14:45"
"895","1","1","13.06263000","80.21170800","10","2026-01-31 04:14:59"
"896","1","1","13.06244800","80.21164700","18","2026-01-31 04:15:12"
"897","1","1","13.06228900","80.21160900","18","2026-01-31 04:15:25"
"898","1","1","13.06217400","80.21164700","18","2026-01-31 04:15:38"
"899","1","1","13.06204600","80.21163200","18","2026-01-31 04:15:51"
"900","1","1","13.06190100","80.21160900","18","2026-01-31 04:16:04"
"901","1","1","13.06192700","80.21160100","17","2026-01-31 04:16:17"
"902","1","1","13.06197300","80.21171600","16","2026-01-31 04:16:41"
"903","1","1","13.06197300","80.21171600","0","2026-01-31 04:16:56"
"904","1","1","13.06162400","80.21155500","8","2026-01-31 04:17:10"
"905","1","1","13.06161200","80.21156300","11","2026-01-31 04:17:23"
"906","1","1","13.06173200","80.21154800","10","2026-01-31 04:17:36"
"907","1","1","13.06175500","80.21150200","10","2026-01-31 04:17:49"
"908","1","1","13.06176200","80.21157800","11","2026-01-31 04:18:02"
"909","1","1","13.06177100","80.21154800","15","2026-01-31 04:18:16"
"910","1","1","13.06183300","80.21153300","17","2026-01-31 04:18:29"
"911","1","1","13.06193900","80.21145600","18","2026-01-31 04:18:42"
"912","1","1","13.06197300","80.21145600","17","2026-01-31 04:18:55"
"913","1","1","13.06198900","80.21144100","17","2026-01-31 04:19:08"
"914","1","1","13.06199000","80.21144100","18","2026-01-31 04:19:21"
"915","1","1","13.06200400","80.21145600","19","2026-01-31 04:19:34"
"916","1","1","13.06202900","80.21146400","19","2026-01-31 04:19:47"
"917","1","1","13.06203500","80.21147200","18","2026-01-31 04:20:00"
"918","1","1","13.06204500","80.21148700","18","2026-01-31 04:20:12"
"919","1","1","13.06205200","80.21149400","18","2026-01-31 04:20:26"
"920","1","1","13.06205000","80.21149400","19","2026-01-31 04:20:39"
"921","1","1","13.06204900","80.21149400","18","2026-01-31 04:20:51"
"922","1","1","13.06204900","80.21150200","18","2026-01-31 04:21:04"
"923","1","1","13.06204900","80.21152500","19","2026-01-31 04:21:17"
"924","1","1","13.06206800","80.21151700","20","2026-01-31 04:21:30"
"925","1","1","13.06207200","80.21151000","20","2026-01-31 04:21:43"
"926","1","1","13.06206400","80.21149400","20","2026-01-31 04:21:56"
"927","1","1","13.06205500","80.21149400","19","2026-01-31 04:22:09"
"928","1","1","13.06208500","80.21149400","20","2026-01-31 04:22:21"
"929","1","1","13.06214500","80.21149400","20","2026-01-31 04:22:35"
"930","1","1","13.06218000","80.21151000","20","2026-01-31 04:22:47"
"931","1","1","13.06221200","80.21151000","20","2026-01-31 04:23:00"
"932","1","1","13.06226800","80.21151000","19","2026-01-31 04:23:13"
"933","1","1","13.06233400","80.21151000","19","2026-01-31 04:23:26"
"934","1","1","13.06241000","80.21151000","20","2026-01-31 04:23:39"
"935","1","1","13.06240900","80.21154000","20","2026-01-31 04:23:52"
"936","1","1","13.06235800","80.21154800","19","2026-01-31 04:24:05"
"937","1","1","13.06229600","80.21154800","20","2026-01-31 04:24:18"
"938","1","1","13.06229600","80.21157100","19","2026-01-31 04:24:31"
"939","1","1","13.06228400","80.21156300","18","2026-01-31 04:24:44"
"940","1","1","13.06227800","80.21155500","18","2026-01-31 04:24:57"
"941","1","1","13.06231900","80.21153300","18","2026-01-31 04:25:10"
"942","1","1","13.06233800","80.21154000","17","2026-01-31 04:25:23"
"943","1","1","13.06233000","80.21155500","17","2026-01-31 04:25:35"
"944","1","1","13.06232400","80.21156300","17","2026-01-31 04:25:49"
"945","1","1","13.06231800","80.21157800","17","2026-01-31 04:26:01"
"946","1","1","13.06231300","80.21159400","17","2026-01-31 04:26:14"
"947","1","1","13.06235200","80.21160900","19","2026-01-31 04:26:27"
"948","1","1","13.06238600","80.21162400","19","2026-01-31 04:26:40"
"949","1","1","13.06241500","80.21160900","19","2026-01-31 04:26:54"
"950","1","1","13.06243400","80.21156300","19","2026-01-31 04:27:06"
"951","1","1","13.06248800","80.21151700","18","2026-01-31 04:27:19"
"952","1","1","13.10896400","80.13466600","5","2026-01-31 07:09:57"
"953","1","1","13.10910900","80.13460500","7","2026-01-31 07:10:09"
"954","1","1","13.10910900","80.13461300","7","2026-01-31 07:10:32"
"955","1","1","13.10910500","80.13465100","8","2026-01-31 07:10:47"
"956","1","1","13.10901700","80.13460500","5","2026-02-02 15:10:20"
"957","1","1","13.10902200","80.13462100","5","2026-02-02 15:10:43"
"958","1","1","13.10903300","80.13465900","5","2026-02-02 15:10:58"
"959","1","1","13.10903300","80.13471200","5","2026-02-02 15:11:11"
"960","1","1","13.10903100","80.13472700","5","2026-02-02 15:11:25"
"961","1","1","13.10903000","80.13471200","5","2026-02-02 15:11:39"
"962","1","1","13.10902600","80.13470500","6","2026-02-02 15:11:51"
"963","1","1","13.10902600","80.13469700","6","2026-02-02 15:12:04"
"964","1","1","13.10902500","80.13470500","7","2026-02-02 15:12:17"
"965","1","1","13.10902300","80.13471200","7","2026-02-02 15:12:30"
"966","1","1","13.10901900","80.13472000","7","2026-02-02 15:12:51"
"967","1","1","13.10904900","80.13475800","7","2026-02-02 15:13:03"
"968","1","1","13.10898800","80.13483400","7","2026-02-02 15:13:16"
"969","1","1","13.10875700","80.13443000","5","2026-02-08 02:37:54"
"970","1","1","13.10903600","80.13465100","7","2026-02-08 07:42:49"
"971","1","1","13.10902700","80.13459000","7","2026-02-08 07:43:05"
"972","1","1","13.10904400","80.13469700","6","2026-02-08 07:43:18"
"973","1","1","13.10904700","80.13469700","7","2026-02-08 07:43:31"
"974","1","1","13.10905200","80.13469700","8","2026-02-08 07:43:44"
"975","1","1","13.10841500","80.13364400","6","2026-02-09 02:28:06"
"976","1","1","13.10832300","80.13292700","5","2026-02-09 02:28:18"
"977","1","1","13.10819100","80.13258400","7","2026-02-09 02:28:31"
"978","1","1","13.10807700","80.13237800","8","2026-02-09 02:28:44"
"979","1","1","13.10777400","80.13176700","8","2026-02-09 02:28:57"
"980","1","1","13.10747800","80.13128700","10","2026-02-09 02:29:10"
"981","1","1","13.10737400","80.13105800","10","2026-02-09 02:29:22"
"982","1","1","13.10711100","80.13053900","10","2026-02-09 02:29:35"
"983","1","1","13.10679100","80.12992100","10","2026-02-09 02:29:48"
"984","1","1","13.10647100","80.12931100","10","2026-02-09 02:30:01"
"985","1","1","13.10617400","80.12872300","11","2026-02-09 02:30:14"
"986","1","1","13.10641000","80.12837200","11","2026-02-09 02:30:27"
"987","1","1","13.10685900","80.12778500","11","2026-02-09 02:30:40"
"988","1","1","13.10723500","80.12706800","11","2026-02-09 02:30:53"
"989","1","1","13.10761700","80.12639600","11","2026-02-09 02:31:06"
"990","1","1","13.10810800","80.12593100","11","2026-02-09 02:31:20"
"991","1","1","13.10869000","80.12595400","11","2026-02-09 02:31:33"
"992","1","1","13.10920000","80.12519800","11","2026-02-09 02:31:46"
"993","1","1","13.10952800","80.12458800","11","2026-02-09 02:32:06"
"994","1","1","13.10991700","80.12363400","11","2026-02-09 02:32:19"
"995","1","1","13.11026100","80.12300100","11","2026-02-09 02:32:32"
"996","1","1","13.11050600","80.12227600","11","2026-02-09 02:32:46"
"997","1","1","13.11080600","80.12152900","11","2026-02-09 02:32:58"
"998","1","1","13.11110400","80.12077300","11","2026-02-09 02:33:11"
"999","1","1","13.11126300","80.12035400","11","2026-02-09 02:33:24"
"1000","1","1","13.11125000","80.12034600","10","2026-02-09 02:33:37"
"1001","1","1","13.11124800","80.12036100","12","2026-02-09 02:33:50"
"1002","1","1","13.11125200","80.12036100","12","2026-02-09 02:34:03"
"1003","1","1","13.11125300","80.12036100","13","2026-02-09 02:34:16"
"1004","1","1","13.11125900","80.12035400","16","2026-02-09 02:34:29"
"1005","1","1","13.11126200","80.12035400","18","2026-02-09 02:34:42"
"1006","1","1","13.11126300","80.12035400","17","2026-02-09 02:34:54"
"1007","1","1","13.11126400","80.12035400","18","2026-02-09 02:35:07"
"1008","1","1","13.11126500","80.12035400","18","2026-02-09 02:35:20"
"1009","1","1","13.11126900","80.12035400","18","2026-02-09 02:35:33"
"1010","1","1","13.11127400","80.12034600","19","2026-02-09 02:35:46"
"1011","1","1","13.11127700","80.12034600","19","2026-02-09 02:35:59"
"1012","1","1","13.11127800","80.12034600","19","2026-02-09 02:36:12"
"1013","1","1","13.11127800","80.12034600","18","2026-02-09 02:36:25"
"1014","1","1","13.11127900","80.12034600","19","2026-02-09 02:36:38"
"1015","1","1","13.11127900","80.12034600","19","2026-02-09 02:36:51"
"1016","1","1","13.11127900","80.12033800","19","2026-02-09 02:37:04"
"1017","1","1","13.11127900","80.12033800","19","2026-02-09 02:37:16"
"1018","1","1","13.11127900","80.12033800","19","2026-02-09 02:37:29"
"1019","1","1","13.11127900","80.12033800","20","2026-02-09 02:37:42"
"1020","1","1","13.11127900","80.12033800","19","2026-02-09 02:37:55"
"1021","1","1","13.11127900","80.12033800","20","2026-02-09 02:38:08"
"1022","1","1","13.11127900","80.12033800","20","2026-02-09 02:38:21"
"1023","1","1","13.11127900","80.12033800","20","2026-02-09 02:38:34"
"1024","1","1","13.11127800","80.12033800","21","2026-02-09 02:38:47"
"1025","1","1","13.11127900","80.12033100","21","2026-02-09 02:39:00"
"1026","1","1","13.11127900","80.12033100","20","2026-02-09 02:39:12"
"1027","1","1","13.11127900","80.12033100","20","2026-02-09 02:39:25"
"1028","1","1","13.11127900","80.12033100","21","2026-02-09 02:39:38"
"1029","1","1","13.11127500","80.12033800","21","2026-02-09 02:39:51"
"1030","1","1","13.11140900","80.12002600","21","2026-02-09 02:40:04"
"1031","1","1","13.11158600","80.11949200","21","2026-02-09 02:40:17"
"1032","1","1","13.11164600","80.11892700","21","2026-02-09 02:40:30"
"1033","1","1","13.11122200","80.11885800","21","2026-02-09 02:40:43"
"1034","1","1","13.11093200","80.11885800","21","2026-02-09 02:40:56"
"1035","1","1","13.11083400","80.11884300","20","2026-02-09 02:41:09"
"1036","1","1","13.11074200","80.11884300","20","2026-02-09 02:41:22"
"1037","1","1","13.11066100","80.11879000","21","2026-02-09 02:41:35"
"1038","1","1","13.11209200","80.11816400","5","2026-02-09 04:03:45"
"1039","1","1","13.11211200","80.11814100","6","2026-02-09 04:03:58"
"1040","1","1","13.11193900","80.11808800","5","2026-02-09 04:04:11"
"1041","1","1","13.11181100","80.11806500","6","2026-02-09 04:04:23"
"1042","1","1","13.11179900","80.11805700","6","2026-02-09 04:04:36"
"1043","1","1","13.11184100","80.11805700","6","2026-02-09 04:04:49"
"1044","1","1","13.11181300","80.11803400","6","2026-02-09 04:05:02"
"1045","1","1","13.11179000","80.11803400","6","2026-02-09 04:05:15"
"1046","1","1","13.11171600","80.11801100","6","2026-02-09 04:05:28"
"1047","1","1","13.11171200","80.11801100","5","2026-02-09 04:05:41"
"1048","1","1","13.11140300","80.11795000","5","2026-02-09 04:05:54"
"1049","1","1","13.11148600","80.11795000","5","2026-02-09 04:06:07"
"1050","1","1","13.11138500","80.11794300","5","2026-02-09 04:06:20"
"1051","1","1","13.11127300","80.11791200","6","2026-02-09 04:06:33"
"1052","1","1","13.11111000","80.11788900","6","2026-02-09 04:06:45"
"1053","1","1","13.11097700","80.11786700","6","2026-02-09 04:06:59"
"1054","1","1","13.11096500","80.11786700","6","2026-02-09 04:07:11"
"1055","1","1","13.11097800","80.11789700","5","2026-02-09 04:07:24"
"1056","1","1","13.11128400","80.11795000","5","2026-02-09 04:07:37"
"1057","1","1","13.11142100","80.11796600","5","2026-02-09 04:07:50"
"1058","1","1","13.11142000","80.11797300","5","2026-02-09 04:08:03"
"1059","1","1","13.11135700","80.11798100","5","2026-02-09 04:08:16"
